"","OBJECTID","dist_rod","rod","dist_hid","hid","dist_hidro_rod","hid_rod"
"923",923,60960.2747576416,"rod",40564.8092163064,"hid",40564.8092163126,"hid_rod"
"924",924,79749.8534175955,"rod",46849.3865962616,"hid",46849.3865962642,"hid_rod"
"925",925,129236.916284238,"rod",88471.2650797775,"hid",88471.2650797861,"hid_rod"
"926",926,130374.758820711,"rod",67971.0874525039,"hid",67971.0874525128,"hid_rod"
"927",927,131565.039990974,"rod",51186.9500118259,"hid",51186.9500118242,"hid_rod"
"928",928,132755.809244157,"rod",42521.631595856,"hid",42521.6315958628,"hid_rod"
"929",929,133630.015137103,"rod",39979.3500724995,"hid",39979.3500725125,"hid_rod"
"930",930,134284.341156265,"rod",21273.3997895286,"hid",21273.3997895329,"hid_rod"
"931",931,125582.228414138,"rod",3401.30151525528,"hid",3401.30151525624,"hid_rod"
"932",932,107451.030824897,"rod",1345.42141170101,"hid",1345.42141170565,"hid_rod"
"933",933,87384.6305061563,"rod",9374.84648689239,"hid",9374.84648690002,"hid_rod"
"934",934,66096.2740849384,"rod",13787.8601429226,"hid",13787.8601429169,"hid_rod"
"935",935,48536.9344032789,"rod",6372.3917919837,"hid",6372.3917919837,"hid_rod"
"936",936,34506.7803187806,"rod",7356.98664737722,"hid",7356.98664737031,"hid_rod"
"937",937,17214.2721656934,"rod",7029.3811211722,"hid",7029.38112116861,"hid_rod"
"938",938,406.594126615578,"rod",20464.5759455452,"hid",406.594126615578,"hid_rod"
"939",939,17217.7094213561,"rod",27385.6634031306,"hid",17217.7094213561,"hid_rod"
"940",940,15770.9865655865,"rod",40472.207682898,"hid",15770.9865655865,"hid_rod"
"941",941,16426.0069392979,"rod",35560.0469814916,"hid",16426.0069392979,"hid_rod"
"942",942,21620.5518565673,"rod",34188.9280353542,"hid",21620.5518565673,"hid_rod"
"943",943,26815.2089906998,"rod",28453.9832637853,"hid",26815.2089906998,"hid_rod"
"944",944,32022.5160849397,"rod",35176.9628604022,"hid",32022.5160849397,"hid_rod"
"945",945,37259.0393464205,"rod",38062.1025012191,"hid",37259.0393464206,"hid_rod"
"946",946,42545.5285724529,"rod",47905.7842430277,"hid",42545.528572453,"hid_rod"
"947",947,47831.7260260709,"rod",51577.2918086885,"hid",47831.7260260709,"hid_rod"
"948",948,53118.9969301385,"rod",49890.8073750817,"hid",49890.8073750789,"hid_rod"
"949",949,58405.4505645583,"rod",41356.7853363915,"hid",41356.7853363921,"hid_rod"
"950",950,63691.0090068152,"rod",40731.5564022949,"hid",40731.5564022887,"hid_rod"
"951",951,69375.8744147572,"rod",40930.7133314921,"hid",40930.7133314855,"hid_rod"
"952",952,79277.0112640555,"rod",38001.5172102866,"hid",38001.5172102799,"hid_rod"
"953",953,89032.0132256741,"rod",44148.672596165,"hid",44148.6725961568,"hid_rod"
"954",954,102277.293237703,"rod",55295.5226083775,"hid",55295.522608375,"hid_rod"
"955",955,116168.684896087,"rod",70655.7938928832,"hid",70655.7938928849,"hid_rod"
"956",956,130059.229467042,"rod",81167.3448383881,"hid",81167.3448383887,"hid_rod"
"957",957,112391.588960382,"rod",90973.553177172,"hid",95296.4941767684,"hid_rod"
"958",958,92101.1729168024,"rod",65991.20500066,"hid",92101.1729168024,"hid_rod"
"959",959,74751.872782796,"rod",41085.0705380593,"hid",74751.872782796,"hid_rod"
"960",960,62829.2811163415,"rod",16601.7778781166,"hid",62829.2811163415,"hid_rod"
"961",961,56640.0872205817,"rod",5813.38736224071,"hid",56640.0872205817,"hid_rod"
"962",962,50166.3303180834,"rod",29316.9312598006,"hid",50166.3303180811,"hid_rod"
"963",963,36437.923484458,"rod",54165.5156495879,"hid",36437.9234844566,"hid_rod"
"964",964,27305.3417006255,"rod",79137.9501168667,"hid",27305.3417006255,"hid_rod"
"965",965,17486.8797241341,"rod",104145.180626858,"hid",17486.8797241341,"hid_rod"
"966",966,4109.95561951906,"rod",126624.74016863,"hid",4109.95561951902,"hid_rod"
"967",967,24131.9492648796,"rod",146677.311500947,"hid",24131.9492648796,"hid_rod"
"968",968,46172.4065316095,"rod",167304.805948663,"hid",46172.4065316095,"hid_rod"
"969",969,70059.3356369956,"rod",188828.637080539,"hid",70059.3356369956,"hid_rod"
"970",970,90070.6431304057,"rod",211130.316412159,"hid",90070.6431304057,"hid_rod"
"971",971,80728.7737898136,"rod",214309.01339921,"hid",80728.7737898146,"hid_rod"
"972",972,74448.7474478278,"rod",215572.646295116,"hid",74448.747447828,"hid_rod"
"973",973,75654.6246065467,"rod",219701.639492698,"hid",75654.6246065467,"hid_rod"
"974",974,64665.7723575606,"rod",226539.37165826,"hid",64665.7723575599,"hid_rod"
"975",975,55048.0405943362,"rod",210503.494695802,"hid",55048.0405943365,"hid_rod"
"976",976,51494.8887542994,"rod",190713.971986748,"hid",51494.8887542994,"hid_rod"
"977",977,52874.697013436,"rod",172297.01640221,"hid",52874.6970134359,"hid_rod"
"978",978,56001.9122693044,"rod",155740.327273237,"hid",56001.9122693043,"hid_rod"
"979",979,60392.1537350946,"rod",141697.502282067,"hid",60392.1537350949,"hid_rod"
"980",980,61620.3654755338,"rod",130979.615622104,"hid",61620.3654755338,"hid_rod"
"981",981,61693.1913032912,"rod",124448.713171265,"hid",61693.1913032912,"hid_rod"
"982",982,39615.1444841406,"rod",122774.792444468,"hid",39615.1444841406,"hid_rod"
"983",983,14932.1657673415,"rod",126151.345844997,"hid",14932.1657673415,"hid_rod"
"984",984,9750.82019578879,"rod",134197.687777924,"hid",9750.82019578879,"hid_rod"
"985",985,34433.805738442,"rod",145856.097302242,"hid",34433.805738442,"hid_rod"
"986",986,59116.7833850216,"rod",160248.45422923,"hid",59116.7833850216,"hid_rod"
"987",987,83799.7413422052,"rod",168932.422112031,"hid",83799.7413422052,"hid_rod"
"988",988,108482.667994927,"rod",175854.821180825,"hid",108482.667994927,"hid_rod"
"989",989,133182.127913787,"rod",183652.583488376,"hid",133182.127913787,"hid_rod"
"990",990,138756.571675929,"rod",166735.050721683,"hid",138756.571675929,"hid_rod"
"991",991,142733.935567531,"rod",142527.806554671,"hid",142527.806554679,"hid_rod"
"992",992,146605.096754398,"rod",118656.05490184,"hid",118656.054901844,"hid_rod"
"993",993,150474.408673229,"rod",95371.8331280455,"hid",95371.8331280487,"hid_rod"
"994",994,154347.348277381,"rod",73258.3968597487,"hid",73258.3968597507,"hid_rod"
"995",995,158218.231432604,"rod",53779.9017673328,"hid",53779.9017673326,"hid_rod"
"996",996,144749.278689513,"rod",40893.0547335877,"hid",40893.0547335835,"hid_rod"
"997",997,130856.624359093,"rod",41312.0440626171,"hid",41312.0440626092,"hid_rod"
"998",998,118974.122939262,"rod",52744.4002370022,"hid",52744.400236997,"hid_rod"
"999",999,103288.447571806,"rod",69968.0098200666,"hid",69968.0098200577,"hid_rod"
"1000",1000,87915.6426061573,"rod",87846.3543650555,"hid",87846.3543650509,"hid_rod"
"1001",1001,77744.8162119008,"rod",78931.3731445539,"hid",77744.8162119008,"hid_rod"
"1002",1002,67277.363704147,"rod",75298.6031460884,"hid",67277.363704147,"hid_rod"
"1003",1003,50845.1140458724,"rod",79774.9104502977,"hid",50845.1140458719,"hid_rod"
"1004",1004,37454.469361222,"rod",74301.3087325772,"hid",37454.469361222,"hid_rod"
"1005",1005,15402.3317029471,"rod",63932.7628128495,"hid",15402.3317029471,"hid_rod"
"1006",1006,3360.20692753931,"rod",44259.0341855751,"hid",3360.20692753931,"hid_rod"
"1007",1007,21511.0415828621,"rod",22029.7337497861,"hid",21511.0415828621,"hid_rod"
"1008",1008,9306.64530080915,"rod",8812.21685853581,"hid",9306.64530080915,"hid_rod"
"1009",1009,16154.2623237716,"rod",5226.01772752897,"hid",16154.2623237716,"hid_rod"
"1010",1010,40412.6139427301,"rod",4193.30680781735,"hid",4193.3068078147,"hid_rod"
"1011",1011,23092.7368071293,"rod",8558.39113321631,"hid",8558.39113321168,"hid_rod"
"1012",1012,25849.3012777221,"rod",11652.3415313468,"hid",11652.3415313399,"hid_rod"
"1013",1013,45359.5027872562,"rod",16129.2684165117,"hid",16129.2684165186,"hid_rod"
"1014",1014,67484.2778892194,"rod",26075.9597914894,"hid",26075.959791494,"hid_rod"
"1015",1015,89608.8398906931,"rod",47453.0971963451,"hid",47453.097196351,"hid_rod"
"1016",1016,154110.523554725,"rod",103212.796360441,"hid",103212.79636045,"hid_rod"
"1017",1017,155223.82482592,"rod",86060.5657219049,"hid",86060.5657219039,"hid_rod"
"1018",1018,156414.20286884,"rod",73199.8420465234,"hid",73199.8420465317,"hid_rod"
"1019",1019,157604.905709021,"rod",67331.2084234418,"hid",67331.2084234484,"hid_rod"
"1020",1020,158498.754558996,"rod",55211.291422329,"hid",55211.2914223272,"hid_rod"
"1021",1021,141824.00176258,"rod",36911.8297369248,"hid",36911.8297369252,"hid_rod"
"1022",1022,120473.397069252,"rod",26579.3027853888,"hid",26579.3027853943,"hid_rod"
"1023",1023,100181.025317038,"rod",20531.8651150821,"hid",20531.8651150895,"hid_rod"
"1024",1024,79984.5105412641,"rod",32163.5619781048,"hid",32163.5619781048,"hid_rod"
"1025",1025,59787.4021338355,"rod",37728.5980528237,"hid",37728.5980528334,"hid_rod"
"1026",1026,39589.7631007299,"rod",31249.6145672738,"hid",31249.6145672738,"hid_rod"
"1027",1027,19391.7028407397,"rod",26682.4504425535,"hid",19391.7028407397,"hid_rod"
"1028",1028,3699.75788534691,"rod",7951.94003220663,"hid",3699.75788534708,"hid_rod"
"1029",1029,6286.21423684267,"rod",3970.94012203992,"hid",3970.94012203992,"hid_rod"
"1030",1030,29194.2496427611,"rod",5383.87874459745,"hid",5383.87874458863,"hid_rod"
"1031",1031,39495.1201454774,"rod",18423.5489836334,"hid",18423.5489836269,"hid_rod"
"1032",1032,40762.3108568805,"rod",11563.8352238619,"hid",11563.8352238597,"hid_rod"
"1033",1033,45956.920462978,"rod",12325.0142099218,"hid",12325.0142099218,"hid_rod"
"1034",1034,51151.5511330556,"rod",3737.25718252314,"hid",3737.25718252207,"hid_rod"
"1035",1035,56352.1013637247,"rod",10419.5812893095,"hid",10419.5812893097,"hid_rod"
"1036",1036,61578.4252296098,"rod",13858.9723413535,"hid",13858.9723413535,"hid_rod"
"1037",1037,66862.3839317902,"rod",24335.797760984,"hid",24335.7977609786,"hid_rod"
"1038",1038,72148.36011129,"rod",27595.3790356986,"hid",27595.3790356995,"hid_rod"
"1039",1039,77435.6977674979,"rod",28040.0167061553,"hid",28040.0167061492,"hid_rod"
"1040",1040,82722.333247645,"rod",16870.0325184541,"hid",16870.0325184466,"hid_rod"
"1041",1041,88008.0902129005,"rod",16576.2568980255,"hid",16576.2568980255,"hid_rod"
"1042",1042,93318.607832608,"rod",16137.368850793,"hid",16137.368850786,"hid_rod"
"1043",1043,101970.548344532,"rod",13263.5871846069,"hid",13263.5871846006,"hid_rod"
"1044",1044,111805.431294382,"rod",21408.4535959764,"hid",21408.4535959677,"hid_rod"
"1045",1045,123030.496520937,"rod",35355.7753809351,"hid",35355.7753809373,"hid_rod"
"1046",1046,136868.865334015,"rod",48777.316162755,"hid",48777.3161627522,"hid_rod"
"1047",1047,125278.040934037,"rod",60167.9568457247,"hid",60167.9568457281,"hid_rod"
"1048",1048,101444.421368767,"rod",74629.0218231783,"hid",74629.0218231734,"hid_rod"
"1049",1049,78369.5949055449,"rod",63192.1063164031,"hid",78369.5949055449,"hid_rod"
"1050",1050,56982.9437576296,"rod",38423.9828423635,"hid",56982.9437576296,"hid_rod"
"1051",1051,40084.3866051744,"rod",14155.3067761744,"hid",40084.3866051744,"hid_rod"
"1052",1052,32474.1035562272,"rod",9338.29082345699,"hid",32474.1035562272,"hid_rod"
"1053",1053,26517.1403893581,"rod",33589.9421240168,"hid",26517.1403893577,"hid_rod"
"1054",1054,15630.6471687238,"rod",57863.0827338454,"hid",15630.647168722,"hid_rod"
"1055",1055,2462.59644265942,"rod",82584.7771063637,"hid",2462.59644265942,"hid_rod"
"1056",1056,3530.60359883714,"rod",107428.282581915,"hid",3530.60359883713,"hid_rod"
"1057",1057,9639.28151773522,"rod",132346.15162215,"hid",9639.28151773519,"hid_rod"
"1058",1058,34328.2775590689,"rod",156980.464325687,"hid",34328.2775590689,"hid_rod"
"1059",1059,59248.0277360854,"rod",181630.728798738,"hid",59248.0277360854,"hid_rod"
"1060",1060,79662.5673171129,"rod",196367.69415143,"hid",79662.5673171108,"hid_rod"
"1061",1061,101962.430736742,"rod",191299.539137082,"hid",101962.430736742,"hid_rod"
"1062",1062,104038.833216831,"rod",189432.648214889,"hid",104038.833216831,"hid_rod"
"1063",1063,99244.8924388197,"rod",190860.983223933,"hid",99244.8924388198,"hid_rod"
"1064",1064,98545.980695293,"rod",195512.336678704,"hid",98545.980695293,"hid_rod"
"1065",1065,87006.3336096626,"rod",203165.461702701,"hid",87006.3336096626,"hid_rod"
"1066",1066,78888.7388524036,"rod",197040.19404387,"hid",78888.7388524036,"hid_rod"
"1067",1067,76357.5315185889,"rod",175741.757187262,"hid",76357.5315185889,"hid_rod"
"1068",1068,77641.3624114959,"rod",155562.852418671,"hid",77641.3624114956,"hid_rod"
"1069",1069,80513.2799481633,"rod",136999.071465787,"hid",80513.2799481633,"hid_rod"
"1070",1070,84798.865361843,"rod",120797.346079404,"hid",84798.8653618432,"hid_rod"
"1071",1071,86495.009385875,"rod",108025.74125234,"hid",86495.009385875,"hid_rod"
"1072",1072,68512.0644602458,"rod",100007.156985257,"hid",68512.0644602458,"hid_rod"
"1073",1073,43831.0129138094,"rod",97916.3461771075,"hid",43831.0129138094,"hid_rod"
"1074",1074,18798.6584160521,"rod",102118.063902329,"hid",18798.6584160521,"hid_rod"
"1075",1075,6233.68534782873,"rod",111849.610363153,"hid",6233.68534782873,"hid_rod"
"1076",1076,31266.017989076,"rod",125226.674472576,"hid",31266.017989076,"hid_rod"
"1077",1077,56298.3391180591,"rod",137652.403242203,"hid",56298.3391180591,"hid_rod"
"1078",1078,81330.6483442155,"rod",145870.093018658,"hid",81330.6483442155,"hid_rod"
"1079",1079,106362.945276053,"rod",151873.186002238,"hid",106362.945276053,"hid_rod"
"1080",1080,131395.229521054,"rod",160823.40764247,"hid",131395.229521054,"hid_rod"
"1081",1081,147510.635010492,"rod",162642.752211439,"hid",147510.635010492,"hid_rod"
"1082",1082,149793.224988142,"rod",137718.378446498,"hid",137718.378446505,"hid_rod"
"1083",1083,153198.024941054,"rod",112847.253143308,"hid",112847.253143315,"hid_rod"
"1084",1084,158728.221875634,"rod",88074.4979505329,"hid",88074.4979505401,"hid_rod"
"1085",1085,151734.573714041,"rod",63515.3186671697,"hid",63515.3186671772,"hid_rod"
"1086",1086,138483.839961673,"rod",39542.3295490263,"hid",39542.32954903,"hid_rod"
"1087",1087,126045.718027047,"rod",18535.7554218247,"hid",18535.7554218239,"hid_rod"
"1088",1088,109824.854818908,"rod",19230.681470975,"hid",19230.6814709689,"hid_rod"
"1089",1089,97392.239637638,"rod",35057.9390943084,"hid",35057.9390942997,"hid_rod"
"1090",1090,85106.4004223484,"rod",52566.5114780973,"hid",52566.5114780926,"hid_rod"
"1091",1091,68009.2543697436,"rod",67896.550684088,"hid",67896.550684088,"hid_rod"
"1092",1092,54225.3355392308,"rod",55706.1660778157,"hid",54225.3355392308,"hid_rod"
"1093",1093,46854.0658732943,"rod",50427.2311001202,"hid",46854.065873294,"hid_rod"
"1094",1094,32420.9911192626,"rod",56895.0704944741,"hid",32420.9911192626,"hid_rod"
"1095",1095,16858.9466553888,"rod",71148.797491581,"hid",16858.9466553888,"hid_rod"
"1096",1096,8284.03572293074,"rod",51700.3644966689,"hid",8284.03572293074,"hid_rod"
"1097",1097,14634.5188105016,"rod",30432.0304892956,"hid",14634.5188105001,"hid_rod"
"1098",1098,37169.5334016572,"rod",8974.52999255776,"hid",8974.52999255778,"hid_rod"
"1099",1099,32626.0577321108,"rod",9627.6132521593,"hid",9627.6132521593,"hid_rod"
"1100",1100,34548.0522555171,"rod",12122.5320130135,"hid",12122.5320130075,"hid_rod"
"1101",1101,35100.1846929218,"rod",20570.6143994024,"hid",20570.614399394,"hid_rod"
"1102",1102,10604.4698104967,"rod",10894.5405444586,"hid",10604.4698104959,"hid_rod"
"1103",1103,11576.2822581573,"rod",12468.7983287507,"hid",11576.2822581583,"hid_rod"
"1104",1104,33700.875596856,"rod",8178.35050121579,"hid",8178.35050121076,"hid_rod"
"1105",1105,55825.1901215318,"rod",20069.7581270125,"hid",20069.7581270185,"hid_rod"
"1106",1106,77949.2043425267,"rod",44436.7452051562,"hid",44436.7452051625,"hid_rod"
"1107",1107,100073.211116482,"rod",69288.7736190793,"hid",69288.7736190856,"hid_rod"
"1108",1108,114455.070690853,"rod",80592.6797115012,"hid",89620.8206742701,"hid_rod"
"1109",1109,180072.892470847,"rod",89791.4428634208,"hid",106696.569960733,"hid_rod"
"1110",1110,181263.367363995,"rod",89302.1219944272,"hid",96547.2350862729,"hid_rod"
"1111",1111,172341.413395634,"rod",90083.8371645006,"hid",90083.8371644995,"hid_rod"
"1112",1112,150757.854251627,"rod",71956.8287658519,"hid",71956.8287658502,"hid_rod"
"1113",1113,129173.619710072,"rod",58547.1611081681,"hid",58547.1611081739,"hid_rod"
"1114",1114,107596.805837624,"rod",49372.0237325806,"hid",49372.0237325829,"hid_rod"
"1115",1115,86048.6479609151,"rod",45272.2875663184,"hid",45272.2875663252,"hid_rod"
"1116",1116,65272.9771841936,"rod",52516.2559784503,"hid",52516.2559784472,"hid_rod"
"1117",1117,45076.4084608417,"rod",61460.8056397707,"hid",45076.4084608417,"hid_rod"
"1118",1118,24879.5145519023,"rod",56126.844355502,"hid",24879.5145519023,"hid_rod"
"1119",1119,4682.05125395363,"rod",43068.4441082494,"hid",4682.05125395363,"hid_rod"
"1120",1120,15515.8720556515,"rod",29212.9344073695,"hid",15515.8720556515,"hid_rod"
"1121",1121,25329.2398010626,"rod",28158.941628411,"hid",25329.2398010626,"hid_rod"
"1122",1122,40859.0522327891,"rod",12727.2235029914,"hid",12727.2235030002,"hid_rod"
"1123",1123,61944.889054245,"rod",5018.30228810702,"hid",5018.30228811225,"hid_rod"
"1124",1124,65098.5948396409,"rod",6098.95958427399,"hid",6098.95958427784,"hid_rod"
"1125",1125,70293.2657386816,"rod",11901.4192839577,"hid",11901.4192839638,"hid_rod"
"1126",1126,75487.8665439286,"rod",14421.2152724897,"hid",14421.215272495,"hid_rod"
"1127",1127,80682.3792419256,"rod",12623.5647138312,"hid",12623.5647138264,"hid_rod"
"1128",1128,85908.0903148145,"rod",5472.91232016423,"hid",5472.91232017185,"hid_rod"
"1129",1129,91179.2007102586,"rod",259.154801784077,"hid",259.154801790429,"hid_rod"
"1130",1130,96465.3217271935,"rod",3456.07471531818,"hid",3456.07471531228,"hid_rod"
"1131",1131,101752.352843318,"rod",4281.23229804923,"hid",4281.2322980437,"hid_rod"
"1132",1132,107039.166603022,"rod",5172.87535902285,"hid",5172.87535902144,"hid_rod"
"1133",1133,112325.118529667,"rod",8046.07275448066,"hid",8046.07275448352,"hid_rod"
"1134",1134,117610.240600201,"rod",8022.55300457428,"hid",8022.55300457429,"hid_rod"
"1135",1135,124747.705667334,"rod",10970.9489010035,"hid",10970.9489010035,"hid_rod"
"1136",1136,134925.578246739,"rod",55.9929257769154,"hid",55.9929257797493,"hid_rod"
"1137",1137,144734.247204404,"rod",15631.4786796733,"hid",15631.4786796707,"hid_rod"
"1138",1138,145770.675836279,"rod",25476.0585689753,"hid",25476.0585689762,"hid_rod"
"1139",1139,120794.069479076,"rod",39694.551582952,"hid",39694.5515829468,"hid_rod"
"1140",1140,95852.6547965393,"rod",55896.6591879248,"hid",55896.6591879197,"hid_rod"
"1141",1141,70983.537317715,"rod",62333.8534088185,"hid",70983.537317715,"hid_rod"
"1142",1142,46303.3545378358,"rod",37518.7066651526,"hid",46303.3545378358,"hid_rod"
"1143",1143,22444.2787488104,"rod",13427.5981953842,"hid",22444.2787488104,"hid_rod"
"1144",1144,8308.08538504737,"rod",8415.12117691915,"hid",8308.08538504737,"hid_rod"
"1145",1145,2361.62439886699,"rod",32929.700874452,"hid",2361.62439886691,"hid_rod"
"1146",1146,5176.70596445398,"rod",57889.6771322966,"hid",5176.70596445504,"hid_rod"
"1147",1147,18904.9736644361,"rod",82892.5960192171,"hid",18904.973664437,"hid_rod"
